experimentId;device_id;motion_tag;userPhoneLocation;timestamp;pressure;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954572000;994.72200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954573000;994.69403000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954574000;994.69200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954575000;994.70000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954576000;994.69600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954577000;994.71010000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954578000;994.69006000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954579000;994.68000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954580000;994.68000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954581000;994.66394000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954582000;994.66600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954583000;994.64610000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954584000;994.58606000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954585000;994.51600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954586000;994.49396000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954587000;994.46600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954588000;994.40204000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954589000;994.38000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954590000;994.37000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954591000;994.38200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954592000;994.40800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954593000;994.39404000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954594000;994.37210000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954595000;994.38806000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954596000;994.41003000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954597000;994.39810000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954598000;994.37000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954599000;994.31604000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954600000;994.27000000;
